"employee_id","department","job_level","employment_type","city","hire_date","last_review_date","salary","bonus_pct","performance_score","overtime_hours","training_hours","satisfaction_score","manager","attrition","employment_status"
"EMP01126","IT","L3","Intern","Nukus","23/12/2020","2024-01-27","99,050.21","0.07","2.62","28","6","2.11","Nodira Usmanova","No","On Leave"
"EMP01127","Human Resources","L3","Contract","Bukhara","18/04/2022","2025-04-10","96,631.30","0.02","4.37","29","66","1.19","Farida Karim","Yes","Resigned"
"EMP01128","Sales","L2","Full-time","Samarkand","20/08/2021","2022-04-22","42,118.20","0.17","3","29","25","4.7","Timur Akramov",,"Resigned"
"EMP01129","HR","L4","Contract","Bukhara","23/11/2020","2022-07-28","87,398.68","0.09","3.65","0","14","4.41","Nodira Usmanova","Yes","On Leave"
"EMP01130","Human Resources","L1","Full-time","Tashkent","21/07/2022","2025-08-12","47,195.92","0.14","2.06","24","31","1.14","Sara Lee","NO","Active"
"EMP01131","Marketing","L1","Part-time","Nukus","27/02/2022","2025-06-02","65,621.67","0.06",,"10","14","3.38","Farida Karim","Yes","Active"
"EMP01132","Operations","Senior Analyst","Part-time","Fergana","12/02/2018","2019-12-29","130,114.68","0.19","4.27","44","29","3.86","Timur Akramov","NO","Active"
"EMP01133","Finance","L3","Full-time","Nukus","24/12/2020","2022-01-03","110,502.73","0.2","4.69","10","11","3.48","Farida Karim","Yes","Resigned"
"EMP01134","Customer Success","L2","Intern","Samarkand","15/11/2019","2022-01-10",,"0.1","4.58","30","72","1.17",,"yes","Resigned"
"EMP01135","Human Resources","Manager","Intern","Andijan","16/05/2022","2023-02-15","93,772.31","0.02","4.2","40","55","3.04","Rustam Mamatov","no","Resigned"
"EMP01136","Customer Success","L4","Intern","Tashkent","02/03/2023","2024-03-02","119,822.02","0.1","3.39","15","27","3.69","Nodira Usmanova","yes","active"
"EMP01137","sales ","L4","Full-time","Tashkent","04/05/2017","2020-08-07","46,759.46","0.05","3.53","38","40","3.08","Rustam Mamatov","Yes","On Leave"
"EMP01138","Sales","Senior Analyst","Contract","Samarkand","23/07/2019","2020-10-08","31,497.11","0.12","2.82","45","49","3.34","Aziz Khan","yes","active"
"EMP01139","HR","Manager","Contract","Bukhara","23/12/2018","2019-10-01","59,135.47","0.16","4.86","34","55","4.74","Sara Lee","Yes","Active"
"EMP01140","Marketing","Senior Analyst","Full-time","Nukus","26/04/2018","2019-04-21","79,955.23","0.15","4.76","33","69","2.47","Rustam Mamatov","Yes","Resigned"
"EMP01141","sales ","L4","Part-time","Samarkand","03/05/2020","2020-11-03","58,463.25","0.12","3.05","42","2","2.85","Aziz Khan","No","Active"
"EMP01142","sales ","Manager","Part-time","Tashkent","22/03/2023","2023-11-05","93,376.14","0.05","2.12","12","54","2.4","Timur Akramov","no","Resigned"
"EMP01143","Sales","L2","Contract","Fergana","08/01/2019","2020-11-04","106,358.81","0.02","3.71","30","79","3.24","Aziz Khan","yes","Resigned"
"EMP01144","Operations","Senior Analyst","Intern","Fergana","29/09/2021","2023-10-28","79,377.07","0.13","3.25","23","24","4.1","Sara Lee","yes","Resigned"
"EMP01145","Finance","L4","Contract","Fergana","09/06/2016","2019-07-12","36,353.51","0.01","2.16","24","7","4.87","Rustam Mamatov","no","Resigned"
"EMP01146","Sales","L4","Full-time","Andijan","29/01/2024","2024-10-20","64,749.43","0.13","3.76","3","39","4.25","Sara Lee","no","Resigned"
"EMP01147"," hr ","L4","Full-time","Bukhara","16/06/2024","2026-04-11","50,583.30","0.12","2.99","17","64","3.05","Timur Akramov","Yes","Resigned"
"EMP01148","IT","L4","Full-time","Bukhara","20/10/2023","2026-09-17","$41,728.85","0.02","2.73","33","9","2.22","Timur Akramov","no","Active"
"EMP01149","Sales","L4","Contract","Fergana","14/11/2022","2025-01-07","93,580.56","0.05","4.81","32","30","2.92","Rustam Mamatov","NO","Resigned"
"EMP01150","Operations","L2","Contract","Fergana","17/07/2021","2023-08-10","82,004.14","0.11","4.65","34","35","2.49","Rustam Mamatov","yes","active"
"EMP01151","HR","L4","Full-time","Andijan","27/12/2022","2023-07-05","52,637.56","0.06","3.7","11","4","3.51","Sara Lee","yes","active"
"EMP01152","Human Resources","L1","Contract","Andijan","30/11/2022","2024-10-23","74,222.03","0.15","2.51","22","3","1.12",,"No","Active"
"EMP01153","Human Resources","Senior Analyst","Part-time","Samarkand","08/04/2018","2021-02-08","57,707.47","0.15","2.24","29","50","2.14","Rustam Mamatov","no","Active"
"EMP01154","IT","L1","Intern","Andijan","14/04/2025","2027-03-29","101,171.62","0.11","4.57","43","72","1.97","Aziz Khan","NO","On Leave"
"EMP01155","Human Resources","L1","Full-time","Bukhara","14/08/2017","2019-01-01"," 142,114.65 ","0.15","2.05","41","37","4.03","Sara Lee","NO","On Leave"
"EMP01156","Customer Success","L3","Contract","Bukhara","06/07/2018","2021-10-01","65,641.75","0.01","3.03","11","20","2.15","Timur Akramov","no","Active"
"EMP01157","Finance","L3","Part-time","Bukhara","22/02/2017","2018-04-27","28,051.14","0.1","3.34","44","49","4.16","Farida Karim","NO","On Leave"
"EMP01158","Human Resources","Manager","Intern","Andijan","15/08/2017","2020-01-19","127,287.96","0.01","2.8","4","60","2.14","Farida Karim","Yes","Resigned"
"EMP01159","Customer Success","Manager","Full-time","Fergana","15/08/2024","2027-11-25","56,659.90","0.16","2.79","10","74","2.96","Rustam Mamatov","Yes","Resigned"
"EMP01160","Marketing","L1","Contract",,"26/09/2022","2025-08-03","65,466.73","0.01","4.48","7","15","1.81","Nodira Usmanova","No","On Leave"
"EMP01161","Operations","L1","Contract","Nukus","21/02/2016","2018-09-29",,"0.13","4.86","14","33","4.48","Farida Karim","Yes","Resigned"
"EMP01162","Human Resources","L3","Intern","Andijan","15/11/2019","2020-07-25","$30,139.35","0.16","2.15","9","36","4.79","Timur Akramov","yes","On Leave"
"EMP01163","Finance","L2","Full-time","Tashkent","02/03/2016","2016-09-19","81,732.49","0.04","4.96","11","13","1.87","Timur Akramov","no","On Leave"
"EMP01164","Sales","Manager","Full-time","Samarkand","28/05/2022","2025-06-23","141,573.89","0.07","2.05","38","2","4.88","Sara Lee","no","On Leave"
"EMP01165","Human Resources","L2","Part-time","Bukhara","23/03/2022","2023-02-15","128,977.48","0","4.75","26","23","4.59","Aziz Khan","Yes","Active"
"EMP01166","Human Resources","L4","Contract","Tashkent","04/05/2022","2024-07-30","64,388.38","0.07","2.19","21","67","3.74","Timur Akramov","NO","Active"
"EMP01167","Human Resources","L4","Full-time","Bukhara","29/10/2017","2020-07-27","112,733.86","0.2","2.57","12","21","4.63","Aziz Khan","no","active"
"EMP01168","Marketing","L1","Part-time","Fergana","20/01/2018","2018-12-23","51,505.44","0.19","4.89","2","52","4.24","Nodira Usmanova","yes","active"
"EMP01169","Operations","L3","Part-time","Samarkand","21/08/2022","2023-02-23","66,610.01","0.13","3.68","8","23","3.59","Aziz Khan","Yes","active"
"EMP01170","IT","L2","Contract","Bukhara","10/10/2021","2022-04-09","131,554.48","0.12",,"34","42","4.52",,"No","Resigned"
"EMP01171","Operations","L4","Part-time","Nukus","13/12/2017","2020-03-08","36,882.34","0.05","2.29","44","1","3.11","Farida Karim","NO","Resigned"
"EMP01172","Operations","L3","Contract","Andijan","07/02/2023","2025-03-01","125,607.79","0.03","3.99","36","17","2.61","Nodira Usmanova","yes","Resigned"
"EMP01173","IT","Senior Analyst","Contract","Nukus","29/08/2021","2023-06-21","62,358.03","0.08","3.73","0","2","3.96","Nodira Usmanova","NO","Active"
"EMP01174","Operations","Senior Analyst","Intern","Tashkent","04/06/2017","2020-04-24","145,483.92","0","4.73","12","20","2.91","Timur Akramov","yes","active"
"EMP01175","HR","L3","Contract","Samarkand","02/12/2023","2026-09-15","60,606.48","0","4.02","8","15","1.71","Sara Lee",,"active"
"EMP01176","Human Resources","L4","Part-time","Bukhara","26/06/2024","2025-07-25","$87,421.03","0.02","2.01","41","42","2.8","Timur Akramov","No","On Leave"
"EMP01177","HR","L1","Full-time","Bukhara","10/10/2017","2018-09-21","82,297.10","0.1","2.93","31","73","4.42","Sara Lee","no","Resigned"
"EMP01178"," hr ","L3","Full-time","Andijan","24/04/2023","2026-03-11","66,704.26","0.2","2.92","44","33","3.96","Sara Lee","No","Resigned"
"EMP01179","Customer Success","L1","Full-time","Fergana","21/11/2016","2019-10-27","107,992.09","0.2","3.65","9","35","3.76","Sara Lee","NO","On Leave"
"EMP01180","sales ","L1","Contract","Tashkent","23/09/2020","2021-08-20","99,951.91","0.17","4.94","31","16","1.75","Aziz Khan","No","On Leave"
"EMP01181","Finance","L4","Full-time","Samarkand","07/05/2020","2021-06-02","51,122.48","0.07","3.47","35","4","4.52","Nodira Usmanova","No","Resigned"
"EMP01182","IT","L3","Part-time","Tashkent","27/03/2019","2021-12-30","54,763.98","0.01","2.64","6","77","1.02","Nodira Usmanova","No","Resigned"
"EMP01183","Marketing","Manager","Full-time","Nukus","21/10/2023","2025-12-15","112,465.01","0.14","2.52","31","25","4.23","Aziz Khan","no","Active"
"EMP01184","Sales","L3","Part-time","Andijan","17/05/2023","2024-11-22","97,330.04","0.11","4.48","22","25","1.56","Rustam Mamatov","No","On Leave"
"EMP01185","Operations","Senior Analyst","Part-time","Samarkand","15/04/2016","2018-03-29","36,969.31","0.19","3.7","32","68","1.5","Aziz Khan","yes","Active"
"EMP01186","sales ","L3","Contract","Bukhara","26/03/2020","2020-11-12","106,709.74","0.13","4.79","19","70","1.15","Rustam Mamatov","No","active"
"EMP01187","Finance","L4","Intern","Fergana","05/11/2016","2018-10-22","70,234.70","0.08","3.45","27","48","2.65","Aziz Khan","No","active"
"EMP01188","Operations","L1","Part-time","Bukhara","07/06/2018","2021-06-30",,"0.16","4.96","1","48","4.59",,"No","Active"
"EMP01189","sales ","L4","Part-time","Fergana","27/11/2019","2021-04-17","104,081.61","0.1","2.71","16","58","3.57","Aziz Khan","no","Resigned"
"EMP01190","Human Resources","L1","Intern","Bukhara","11/09/2017","2019-05-27","$61,167.15","0.04","2.93","6","48","3.81","Timur Akramov","no","Active"
"EMP01191","Human Resources","L2","Part-time","Fergana","07/04/2024","2026-05-30","44,221.23","0.17","4.24","7","39","2.69","Timur Akramov","No","active"
"EMP01192","HR","Senior Analyst","Full-time","Nukus","25/10/2021","2023-03-28","61,888.03","0.14","2.37","5","3","1.52","Sara Lee","Yes","Active"
"EMP01193","sales ","L3","Full-time","Nukus","07/10/2021","2023-06-06","146,837.47","0.15","3.08","21","31","3.34","Farida Karim","No","On Leave"
"EMP01194","Sales","L4","Part-time","Bukhara","20/11/2020","2024-01-10","134,963.45","0.03","4.04","41","21","4.56","Aziz Khan","No","Active"
"EMP01195","Operations","L4","Full-time","Bukhara","30/05/2017","2019-03-23","131,411.85","0.05","4.52","8","9","3.33","Rustam Mamatov","NO","active"
"EMP01196","Finance","L4","Full-time","Samarkand","15/05/2021","2022-02-22","79,967.88","0.06","3.44","34","15","2.16","Sara Lee","No","Active"
"EMP01197","sales ","L2","Intern","Fergana","20/03/2018","2020-02-06"," 83,915.47 ","0.16","4.18","27","6","3.77","Aziz Khan","yes","active"
"EMP01198","HR","L2","Full-time","Bukhara","03/05/2022","2024-03-29","72,453.17","0.11","4.09","2","72","1.66","Timur Akramov","yes","active"
"EMP01199","IT","Senior Analyst","Contract","Tashkent","08/03/2023","2024-02-07","147,945.37","0.14","3.33","24","68","2.26","Nodira Usmanova","yes","On Leave"
"EMP01200","Sales","L1","Contract","Andijan","02/10/2019","2020-11-05","86,346.46","0.01","4.84","2","62","4.76","Nodira Usmanova","Yes","active"
"EMP01201","Human Resources","Senior Analyst","Intern","Fergana","15/01/2023","2024-07-23","125,365.66","0.08","4.69","36","45","4.22","Rustam Mamatov","NO","active"
"EMP01202","sales ","L4","Contract","Fergana","16/11/2023","2026-07-04","115,382.85","0.06","4.77","30","68","1.34","Aziz Khan","no","Active"
"EMP01203","Sales","Manager","Part-time","Nukus","19/04/2022","2023-10-20","92,704.24","0.06","2.02","27","56","4.22","Farida Karim","No","On Leave"
"EMP01204","Finance","L2","Full-time","Samarkand","26/03/2024","2024-09-29","$73,471.21","0.12","3.58","34","5","1.28","Rustam Mamatov","NO","Resigned"
"EMP01205","Operations","L1","Full-time","Samarkand","14/10/2023","2026-02-27","130,246.78","0.18","4.76","0","26","2.77","Nodira Usmanova","no","Resigned"
"EMP01206","Human Resources","Manager","Intern","Fergana","29/02/2024","2024-12-09","30,382.75","0.11","3.1","7","36","4.12",,"No","On Leave"
"EMP01207","Sales","Manager","Full-time","Andijan","03/10/2019","2022-01-13","102,700.54","0.17","2.49","14","49","1.45","Timur Akramov","no","Resigned"
"EMP01208","IT","Senior Analyst","Intern","Tashkent","02/04/2021","2023-03-06","28,463.08","0.09","4.8","7","10","1.41","Timur Akramov","no","On Leave"
"EMP01209"," hr ","L4","Contract","Fergana","14/11/2019","2021-02-13","102,492.39","0.14",,"42","73","2.01","Rustam Mamatov","Yes","Active"
"EMP01210","Finance","L4","Intern","Fergana","01/10/2022","2023-12-20","42,584.94","0.08","3.27","33","28","1.71","Nodira Usmanova","yes","On Leave"
"EMP01211","Finance","Senior Analyst","Part-time","Nukus","15/07/2024","2026-05-31","61,497.69","0.05","4.53","8","59","4.27","Sara Lee","NO","Resigned"
"EMP01212","Operations","L3","Intern","Andijan","31/08/2022","2023-09-12","72,773.29","0.2","4.95","33","51","4.39","Sara Lee","no","active"
"EMP01213","sales ","L1","Part-time","Andijan","08/10/2020","2021-09-06","130,033.09","0.07","2.59","38","18","1.1","Sara Lee","No","Resigned"
"EMP01214","Finance","L1","Full-time","Fergana","18/02/2017","2019-04-10","122,581.87","0.18","3.29","35","75","3.06","Sara Lee","NO","active"
"EMP01215","IT","Manager","Contract","Andijan","22/07/2020","2021-12-03",,"0","3.91","24","59","4.36","Sara Lee","yes","Active"
"EMP01216","sales ","L4","Full-time","Tashkent","18/10/2023","2026-04-06","110,832.22","0.14","3.38","4","56","1.94","Timur Akramov","no","Active"
"EMP01217","Customer Success","L3","Intern","Samarkand","20/05/2024","2026-10-17","98,091.67","0.14","3.88","12","11","3.34","Aziz Khan","yes","active"
"EMP01218","HR","Senior Analyst","Full-time",,"21/12/2018","2021-04-01","$147,965.67","0.03","2.54","9","33","3.38","Sara Lee","no","Resigned"
"EMP01219","IT","L4","Full-time","Samarkand","03/04/2019","2021-05-08","100,962.67","0.05","3.78","13","45","1.09","Aziz Khan","yes","active"
"EMP01220","sales ","Manager","Full-time","Samarkand","02/05/2020","2023-06-07","123,959.93","0.04","3.41","39","5","3.09","Timur Akramov","NO","Resigned"
"EMP01221","IT","Senior Analyst","Contract","Andijan","12/12/2018","2022-02-28","$ 51,002.98","0.12","2.89","10","4","2.63","Timur Akramov","yes","active"
"EMP01222","Operations","Manager","Part-time","Fergana","23/11/2017","2020-07-28","66,041.36","0.02","4.16","41","7","2.57","Aziz Khan",,"On Leave"
"EMP01223","Operations","Senior Analyst","Contract","Andijan","02/12/2020","2023-11-04","89,281.76","0.08","4.78","41","38","2.4","Timur Akramov","yes","On Leave"
"EMP01224","Sales","L4","Part-time","Samarkand","07/02/2022","2024-12-29","58,773.65","0.14","4.96","20","41","4.43",,"NO","Resigned"
"EMP01225","Operations","Manager","Full-time","Andijan","09/08/2017","2020-06-29","134,940.48","0.14","4.85","35","29","2.54","Timur Akramov","yes","active"
"EMP01226","Customer Success","L2","Full-time","Tashkent","26/03/2017","2018-08-10","48,648.64","0.01","2.18","13","25","1.78","Farida Karim","No","active"
"EMP01227","Sales","Manager","Contract","Bukhara","02/11/2022","2024-05-08","107,455.50","0.15","2.74","24","60","1.54","Sara Lee","No","active"
"EMP01228","Operations","L2","Full-time","Fergana","04/05/2024","2027-02-21","131,655.86","0.09","3.48","26","2","4.32","Nodira Usmanova","no","active"
"EMP01229","Finance","L1","Full-time","Fergana","16/03/2025","2026-10-15","88,903.70","0.06","2.31","29","53","3.2","Rustam Mamatov","no","On Leave"
"EMP01230","Marketing","L3","Part-time","Bukhara","22/12/2016","2019-10-24","114,096.87","0.16","4.75","12","3","4.59","Aziz Khan","no","On Leave"
"EMP01231","Marketing","L4","Part-time","Nukus","08/05/2023","2025-09-03","68,367.47","0.16","2.84","12","13","3.18","Nodira Usmanova","Yes","On Leave"
"EMP01232","Customer Success","L3","Full-time","Tashkent","23/12/2021","2024-08-09","$29,157.34","0.01","2.13","41","52","3.39","Farida Karim","No","Resigned"
"EMP01233","Human Resources","Senior Analyst","Full-time","Samarkand","24/12/2016","2019-01-30","121,507.50","0.01","4.73","6","38","1.08","Timur Akramov","no","Active"
"EMP01234","HR","L4","Part-time","Andijan","19/10/2024","2026-12-19","115,041.35","0.03","2.1","22","53","3.47","Sara Lee","yes","Resigned"
"EMP01235","HR","L2","Contract","Fergana","03/02/2023","2023-09-24","102,971.57","0.07","2.67","29","34","3.82","Aziz Khan","yes","Active"
"EMP01236","Marketing","Senior Analyst","Full-time","Andijan","03/08/2017","2020-01-12","93,254.27","0.06","3.71","32","17","2.63","Nodira Usmanova","yes","Active"
"EMP01237","Sales","L3","Part-time","Bukhara","30/07/2019","2022-09-01","39,211.37","0.03","3","29","13","2.08","Timur Akramov","NO","Active"
"EMP01238","Sales","L2","Intern","Tashkent","09/05/2021","2024-01-18","67,422.79","0.1","2.06","39","71","3.94","Aziz Khan","no","Resigned"
"EMP01239","Sales","L2","Part-time","Nukus","29/08/2017","2018-04-13"," 78,610.65 ","0.02","3.4","27","61","3.23","Sara Lee","Yes","Resigned"
"EMP01240"," hr ","L1","Part-time","Tashkent","19/03/2023","2024-10-21","113,196.52","0.14","3.76","10","24","2.81","Aziz Khan","Yes","On Leave"
"EMP01241","Human Resources","L3","Full-time","Andijan","03/05/2022","2023-11-02","98,245.58","0.09","3.06","33","77","3.79","Rustam Mamatov","no","On Leave"
"EMP01242","HR","L1","Part-time","Tashkent","25/10/2019","2022-10-06",,"0.14","3.27","24","7","2.34",,"yes","Resigned"
"EMP01243","Customer Success","Senior Analyst","Part-time","Andijan","09/05/2016","2018-05-11","143,523.56","0.16","4.08","30","74","4.76","Timur Akramov","NO","Active"
"EMP01244","Sales","Manager","Part-time","Tashkent","25/10/2022","2023-12-09","62,649.32","0.17","2.18","0","52","3.7","Aziz Khan","yes","active"
"EMP01245","Human Resources","Manager","Part-time","Fergana","23/04/2023","2023-11-16","106,732.72","0.18","3.54","7","34","1.23","Farida Karim","no","Active"
"EMP01246","HR","Manager","Intern","Tashkent","20/01/2021","2023-06-26","$33,982.00","0.16","4.99","24","72","3.84","Rustam Mamatov","yes","active"
"EMP01247","HR","Senior Analyst","Intern","Samarkand","11/10/2022","2025-08-02","146,173.79","0.19","4.87","34","79","2.32","Nodira Usmanova","yes","active"
