"order_id","order_date","ship_date","region","city","category","subcategory","customer_segment","order_status","payment_method","units_sold","sales_amount","discount_pct","profit","sales_rep","promo_code"
"ORD01233","2023-03-25","2023-03-30","South","Tashkent","Clothing","Chairs","Corporate","Delivered","Cash","20","3,531.77","0.21","284.42","Aziza Sobirova","WEEKEND5"
"ORD01234","2025-01-16","2025-01-21","Central","Samarkand","Electronics","Snacks","Home Office","Processing","Cash","18","2,213.57","0.16","313.51","Nilufar Ismailova",
"ORD01235","2024-08-24","2024-08-25","West","Bukhara","Furniture","Tables","Corporate","Processing","Card","16","2,385.41","0.04","497.78","Nilufar Ismailova","SPRING10"
"ORD01236","2023-05-15","2023-05-21","Central","Bukhara","Office Supplies","Tables","Consumer","Shipped","Transfer","14","4,570.73","0.24","409.93","Nilufar Ismailova","WEEKEND5"
"ORD01237","2023-10-31","2023-11-08","East","Tashkent","Furniture","Tables","Consumer","Shipped","Cash","3","30.27","0.1","5.2","Aziza Sobirova","WEEKEND5"
"ORD01238","2024-03-30","2024-04-06","North","Andijan","Electronics","Laptops","Small Business","Processing","Card","9","160.47","0.08","46.95","Aziza Sobirova",
"ORD01239","2023-05-21","2023-05-22","West","Tashkent","Office Supplies","Jackets","Small Business","Processing","Card","11","262.40","0.07","49.38","Anvar Karimov","FLASH15"
"ORD01240","2024-09-04","2024-09-08","North","Namangan","Office Supplies","Chairs","Corporate","Shipped","Card","18","3,354.22","0.04","585.13","Anvar Karimov",
"ORD01241","2024-06-21","2024-06-24","Central","Andijan","Furniture","Tables","Small Business","Processing","Online Wallet","15","$2,706.92","0.12","288.44","Dilshod Aliyev",
"ORD01242","2023-11-20","2023-11-28","North","Namangan","Office Supplies","Jackets","Consumer","Shipped","Online Wallet","8","1,038.96","0.02","193.36",,
"ORD01243","2023-01-31","2023-02-05","Central","Fergana","Groceries","Tables","Small Business","Returned","Cash","24","9,388.39","0.23","1583.31","Aziza Sobirova","WEEKEND5"
"ORD01244","2024-08-01","2024-08-03","North","Fergana","Electronics","Phones","Home Office","Processing","Card","8","131.58","0.2","22.71","Nilufar Ismailova","LOYAL20"
"ORD01245","2024-09-12","2024-09-13","West","Nukus","Office Supplies","Chairs","Corporate","Delivered","Transfer","17","2,989.20","0.17","515.4","Aziza Sobirova","SPRING10"
"ORD01246","2024-03-05","2024-03-11","North","Fergana","Clothing","Jackets","Small Business","Processing","Online Wallet","2","216.93","0.2","58.83","Nilufar Ismailova","WEEKEND5"
"ORD01247","2024-07-29","2024-08-05","South","Nukus","Clothing","Laptops","Small Business","Shipped","Online Wallet","25"," 3,410.94 ","0.22","942.92","Nilufar Ismailova","LOYAL20"
"ORD01248","2023-10-15","2023-10-20","West","Nukus","Electronics",,"Home Office","Delivered","Transfer","7","2,908.20","0.12","839.7","Nilufar Ismailova","FLASH15"
"ORD01249","2024-07-14","2024-07-21","North","Bukhara","Groceries","Paper","Consumer","Processing","Card","24","2,837.89","0.11","601.07","Dilshod Aliyev","FLASH15"
"ORD01250","2024-03-02","2024-03-05","East","Nukus","Office Supplies","Paper","Consumer","Returned","Online Wallet","24","7,516.34","0.04","1225.5","Bekzod Umarov","SPRING10"
"ORD01251","2024-06-12","2024-06-18","South","Andijan","Office Supplies","Laptops","Corporate","Delivered","Transfer","3","289.43","0.01","30.82","Aziza Sobirova","WEEKEND5"
"ORD01252","2023-06-13","2023-06-18","South","Tashkent","Groceries","Snacks","Corporate","Returned","Cash","11","1,174.58","0.24","211.33","Nilufar Ismailova","WEEKEND5"
"ORD01253","2024-06-17","2024-06-19","West","Nukus","Office Supplies","Tables","Consumer","Processing","Transfer","13","3,316.66","0.15","706.2","Bekzod Umarov",
"ORD01254","2023-05-02","2023-05-10","East","Namangan","Clothing","Tables","Corporate","Processing","Cash","10","1,252.17","0.03","257.16","Bekzod Umarov","FLASH15"
"ORD01255","2023-07-20","2023-07-28","West","Nukus","Electronics","Jackets","Home Office","Processing","Online Wallet","16","936.94","0.03","94.29","Aziza Sobirova","FLASH15"
"ORD01256","2024-07-12","2024-07-19","East","Samarkand","Clothing","Laptops","Consumer","Processing","Transfer","6","2,311.05","0.06","360.02","Nilufar Ismailova","WEEKEND5"
"ORD01257","2025-02-25","2025-02-27","North","Bukhara","Groceries","Laptops","Corporate","Returned","Cash","4","1,211.82","0.11","173.49","Aziza Sobirova",
"ORD01258","2025-01-27","2025-02-01","South","Namangan","Office Supplies","Snacks","Small Business","Processing","Online Wallet","3","$78.98","0.25","16.87","Dilshod Aliyev",
"ORD01259","2024-03-18","2024-03-19","East","Bukhara","Electronics","Jackets","Home Office","Shipped","Cash","3","1,060.09","0.16","167.21","Nilufar Ismailova",
"ORD01260","2023-12-01","2023-12-03","East","Namangan","Clothing","Jackets","Home Office","Processing","Transfer","17","1,875.03",,"417.61","Malika Rakhimova","FLASH15"
"ORD01261","2024-06-12","2024-06-15","Central","Andijan","Clothing","Chairs","Home Office","Delivered","Online Wallet","2","772.15","0.06","113.11","Aziza Sobirova","LOYAL20"
"ORD01262","2023-07-08","2023-07-16","Central","Andijan","Office Supplies","Paper","Consumer","Processing","Card","18","6,400.77","0.01","1408.57","Malika Rakhimova","SPRING10"
"ORD01263","2024-09-21","2024-09-28","South","Fergana","Groceries","Jackets","Home Office","Processing","Transfer","4","782.98","0.21","106.68","Anvar Karimov","WEEKEND5"
"ORD01264","2024-01-08","2024-01-12","Central","Nukus","Electronics","Phones","Home Office","Returned","Transfer","1","237.56","0.09","55.28","Dilshod Aliyev","SPRING10"
"ORD01265","2024-08-31","2024-09-05","North","Andijan","Groceries","Chairs","Small Business","Delivered","Online Wallet","10","4,505.94","0.1","1043.48",,"LOYAL20"
"ORD01266","2023-03-02","2023-03-05","East","Fergana","Clothing","Paper","Small Business","Returned","Online Wallet","13","1,365.40","0.21","293.87","Dilshod Aliyev","SPRING10"
"ORD01267","2024-02-01","2024-02-08","North","Fergana","Groceries","Jackets","Corporate","Delivered","Cash","6","1,518.60","0.19","131","Dilshod Aliyev","LOYAL20"
"ORD01268","2024-02-08","2024-02-16","South","Bukhara","Groceries","Jackets","Corporate","Returned","Transfer","21","6,313.46","0.24","1081.29","Aziza Sobirova","LOYAL20"
"ORD01269","2024-10-26","2024-10-27","Central","Bukhara","Furniture","Snacks","Small Business","Processing","Online Wallet","2","503.04","0.16","58.5","Aziza Sobirova","LOYAL20"
"ORD01270","2024-04-26","2024-04-28","North","Samarkand","Office Supplies","Tables","Corporate","Shipped","Transfer","10","1,569.81","0.21","137.06","Anvar Karimov","LOYAL20"
"ORD01271","2023-05-18","2023-05-23","Central","Fergana","Groceries","Paper","Home Office","Processing","Cash","3","248.18","0.19","43.45","Dilshod Aliyev","SPRING10"
"ORD01272","2024-11-03","2024-11-07","East","Samarkand","Groceries","Snacks","Small Business","Returned","Transfer","17","2,100.42","0.23","224.41","Nilufar Ismailova","LOYAL20"
"ORD01273","2024-06-21","2024-06-24","East","Namangan","Clothing","Storage","Home Office","Shipped","Transfer","8","3,543.42","0.05","531.8","Anvar Karimov","WEEKEND5"
"ORD01274","2024-02-16","2024-02-21","Central","Samarkand","Electronics","Paper","Home Office","Shipped","Cash","23","4,066.10","0.22","1111.97","Bekzod Umarov",
"ORD01275","2024-06-10","2024-06-13","North","Namangan","Electronics","Tables","Corporate","Processing","Online Wallet","24","$3,317.04","0.15","410.06","Dilshod Aliyev","WEEKEND5"
"ORD01276","2024-08-14","2024-08-20","Central","Samarkand","Clothing","Jackets","Small Business","Delivered","Card","4"," 863.66 ","0.23","117.33","Aziza Sobirova","LOYAL20"
"ORD01277","2025-01-19","2025-01-20","East","Bukhara","Office Supplies","Phones","Corporate","Returned","Transfer","24","10,780.11","0.07","1620.59","Bekzod Umarov","LOYAL20"
"ORD01278","2023-05-21","2023-05-22","South","Fergana","Clothing","Tables","Small Business","Delivered","Online Wallet","24","9,732.24","0.16","2857.17","Bekzod Umarov","FLASH15"
"ORD01279","2023-03-31","2023-04-01","West","Nukus","Electronics","Storage","Corporate","Shipped","Transfer","2","559.66","0.2","80.72","Dilshod Aliyev",
"ORD01280","2023-07-26","2023-07-28","North","Samarkand","Clothing","Jackets","Home Office","Shipped","Card","13","3,210.78","0.08","838.52","Malika Rakhimova","LOYAL20"
"ORD01281","2023-04-24","2023-04-28","Central","Tashkent","Clothing","Chairs","Corporate","Delivered","Online Wallet","16",,"0.24","715.29","Nilufar Ismailova","WEEKEND5"
"ORD01282","2024-05-19","2024-05-25","West","Andijan","Office Supplies","Storage","Small Business","Returned","Card","9","1,049.07","0.11","237.01","Anvar Karimov","SPRING10"
"ORD01283","2025-02-19","2025-02-25","West","Fergana","Office Supplies","Paper","Corporate","Delivered","Transfer","17","4,484.06","0.19","1206.75","Malika Rakhimova",
"ORD01284","2024-06-16","2024-06-19","Central","Nukus","Groceries","Laptops","Corporate","Returned","Card","7","1,710.67","0.22","165.37","Nilufar Ismailova",
"ORD01285","2024-02-12","2024-02-19","East","Samarkand","Furniture","Snacks","Small Business","Returned","Online Wallet","24","9,931.22","0.05","2448.84","Nilufar Ismailova","SPRING10"
"ORD01286","2024-05-02","2024-05-03","East","Namangan","Furniture","Phones","Consumer","Returned","Online Wallet","4","1,082.73","0.06","238.11","Bekzod Umarov","WEEKEND5"
"ORD01287","2024-11-24","2024-11-29","North","Fergana","Electronics","Chairs","Consumer","Delivered","Card","1","225.91","0.19","46.43","Anvar Karimov",
"ORD01288","2023-08-31","2023-09-01","Central","Namangan","Groceries","Paper","Small Business","Delivered","Transfer","24","8,284.38","0.05","1278.93",,"SPRING10"
"ORD01289","2025-02-08","2025-02-13","West","Bukhara","Electronics","Jackets","Home Office","Shipped","Card","11","4,421.98","0.14","740.44","Dilshod Aliyev","SPRING10"
"ORD01290","2024-03-07","2024-03-11","Central","Samarkand","Groceries","Storage","Consumer","Returned","Cash","12","1,633.34","0.17","456.8","Anvar Karimov","FLASH15"
"ORD01291","2023-11-07","2023-11-11","West","Samarkand","Office Supplies","Jackets","Home Office","Returned","Online Wallet","24","11,885.18","0.05","2469.93","Anvar Karimov","FLASH15"
"ORD01292","2025-02-14","2025-02-21","West","Bukhara","Electronics","Chairs","Consumer","Shipped","Online Wallet","7","$1,674.23","0.2","326.75","Nilufar Ismailova",
"ORD01293","2024-01-25","2024-01-28","East","Tashkent","Electronics","Snacks","Small Business","Shipped","Online Wallet","4","795.13","0.03","85.74","Bekzod Umarov","SPRING10"
"ORD01294","2023-03-17","2023-03-18","West","Fergana","Furniture","Paper","Home Office","Returned","Online Wallet","2","982.84","0","124.86","Bekzod Umarov","SPRING10"
"ORD01295","2023-05-13","2023-05-20","West","Bukhara","Electronics","Jackets","Home Office","Returned","Card","7","232.42","0.02","27.73","Anvar Karimov",
"ORD01296","2023-06-21","2023-06-28","South","Nukus","Clothing","Paper","Small Business","Processing","Online Wallet","17","8,291.54","0.04","730.64","Anvar Karimov","LOYAL20"
"ORD01297","2023-04-14","2023-04-19","North","Fergana","Groceries","Storage","Corporate","Processing","Card","7","468.83","0.08","43.15","Dilshod Aliyev","LOYAL20"
"ORD01298","2023-11-16","2023-11-21","South","Nukus","Office Supplies","Phones","Small Business","Returned","Cash","19","4,327.05","0.01","1091.76","Bekzod Umarov","WEEKEND5"
"ORD01299","2024-05-27","2024-06-03","East","Nukus","Groceries","Laptops","Consumer","Delivered","Online Wallet","7","1,784.41","0.1","526.45","Nilufar Ismailova","FLASH15"
"ORD01300","2023-09-28","2023-10-01","West","Bukhara","Electronics",,"Small Business","Processing","Transfer","13","2,397.29","0.23","326.39","Anvar Karimov",
"ORD01301","2023-04-06","2023-04-12","East","Andijan","Clothing","Snacks","Small Business","Processing","Online Wallet","2","463.50","0.08","94.56","Aziza Sobirova",
"ORD01302","2024-07-28","2024-08-01","East","Nukus","Clothing","Storage","Small Business","Shipped","Card","22","8,406.72","0.17","1519.52","Bekzod Umarov",
"ORD01303","2023-07-18","2023-07-25","Central","Andijan","Groceries","Chairs","Small Business","Returned","Transfer","22","2,770.48","0.19","545.44","Nilufar Ismailova","SPRING10"
"ORD01304","2024-04-24","2024-05-01","Central","Fergana","Office Supplies","Phones","Home Office","Processing","Card","21","1,888.87","0.24","322.12","Aziza Sobirova","LOYAL20"
"ORD01305","2023-02-21","2023-02-23","Central","Namangan","Clothing","Paper","Home Office","Returned","Card","17"," 2,980.81 ",,"259.02","Bekzod Umarov","FLASH15"
"ORD01306","2024-05-03","2024-05-10","West","Nukus","Clothing","Chairs","Corporate","Delivered","Cash","24","9,235.70","0.09","822.98","Malika Rakhimova","SPRING10"
"ORD01307","2024-10-10","2024-10-16","North","Samarkand","Groceries","Phones","Small Business","Delivered","Card","25","2,693.78","0.02","624.96","Nilufar Ismailova","WEEKEND5"
"ORD01308","2024-02-25","2024-03-02","West","Andijan","Electronics","Snacks","Corporate","Delivered","Online Wallet","3","909.83","0.11","239.47","Anvar Karimov","FLASH15"
"ORD01309","2023-01-07","2023-01-10","Central","Tashkent","Groceries","Phones","Corporate","Processing","Card","11","$3,864.84","0.13","322.65","Bekzod Umarov",
"ORD01310","2024-12-06","2024-12-12","Central","Fergana","Clothing","Chairs","Consumer","Shipped","Online Wallet","3","836.86","0.17","209.35","Bekzod Umarov","FLASH15"
"ORD01311","2023-12-20","2023-12-23","West","Samarkand","Furniture","Chairs","Home Office","Processing","Cash","3","1,141.25","0.25","199.57",,
"ORD01312","2023-05-15","2023-05-20","North","Samarkand","Office Supplies","Phones","Consumer","Processing","Transfer","17","4712.54","0.13","1099.54","Aziza Sobirova","LOYAL20"
"ORD01313","2024-07-31","2024-08-01","East","Samarkand","Clothing","Phones","Consumer","Shipped","Transfer","7","2,830.28","0.16","287.47","Dilshod Aliyev","SPRING10"
"ORD01314","2023-05-13","2023-05-17","West","Samarkand","Furniture","Phones","Corporate","Delivered","Transfer","6","2,618.41","0.01","501.5","Nilufar Ismailova",
"ORD01315","2024-11-06","2024-11-07","South","Namangan","Clothing","Storage","Home Office","Shipped","Online Wallet","18","7,798.98","0.12","1643.4","Dilshod Aliyev","LOYAL20"
"ORD01316","2023-07-24","2023-07-28","South","Fergana","Office Supplies","Storage","Consumer","Returned","Card","20","3,358.52","0.22","752.75","Nilufar Ismailova","WEEKEND5"
"ORD01317","2025-01-05","2025-01-13","West","Fergana","Clothing","Snacks","Small Business","Returned","Cash","8","3,536.83","0.07","362.32","Nilufar Ismailova","LOYAL20"
"ORD01318","2023-05-17","2023-05-24","East","Samarkand","Electronics","Chairs","Home Office","Shipped","Card","20","7,746.84","0.19","2155.26","Nilufar Ismailova","LOYAL20"
"ORD01319","2024-09-13","2024-09-16","North","Nukus","Furniture","Chairs","Home Office","Processing","Online Wallet","17","4,207.53","0.24","949.95","Nilufar Ismailova","SPRING10"
"ORD01320","2024-09-16","2024-09-17","North","Tashkent","Electronics","Snacks","Home Office","Processing","Card","22","667.54","0.19","99.87","Aziza Sobirova","FLASH15"
"ORD01321","2024-10-06","2024-10-11","North","Namangan","Electronics","Laptops","Consumer","Returned","Transfer","21","5,321.11","0.16","955.71","Aziza Sobirova","WEEKEND5"
"ORD01322","2023-08-21","2023-08-26","East","Tashkent","Furniture","Phones","Home Office","Shipped","Transfer","8","3,749.04","0.11","685.79","Malika Rakhimova","LOYAL20"
"ORD01323","2025-02-11","2025-02-18","Central","Samarkand","Furniture","Jackets","Home Office","Shipped","Online Wallet","8","1,728.81","0.11","506","Malika Rakhimova",
"ORD01324","2024-01-20","2024-01-24","South","Samarkand","Electronics","Paper","Corporate","Shipped","Transfer","11","5,074.44","0.03","1458.54","Aziza Sobirova",
"ORD01325","2023-06-01","2023-06-07","East","Tashkent","Furniture","Paper","Corporate","Shipped","Card","13","3,240.74","0.2","517.99","Dilshod Aliyev",
"ORD01326","2023-03-31","2023-04-05","Central","Namangan","Electronics","Snacks","Home Office","Processing","Card","22","$6,262.90","0.14","869.87","Anvar Karimov","SPRING10"
"ORD01327","2024-03-10","2024-03-12","Central","Samarkand","Office Supplies","Paper","Small Business","Shipped","Card","19","3,527.22","0.1","1024.6","Aziza Sobirova",
"ORD01328","2024-04-28","2024-05-02","East","Nukus","Clothing","Tables","Corporate","Delivered","Cash","22","3,924.10","0.04","977.99","Anvar Karimov","WEEKEND5"
"ORD01329","2024-10-21","2024-10-25","East","Namangan","Clothing","Storage","Corporate","Shipped","Cash","24","2,047.90","0.18","275.11","Dilshod Aliyev",
"ORD01330","2024-12-08","2024-12-14","West","Fergana","Clothing","Paper","Small Business","Shipped","Online Wallet","1","179.06","0.22","22.28","Bekzod Umarov","SPRING10"
"ORD01331","2025-01-20","2025-01-24","East","Tashkent","Clothing","Snacks","Consumer","Returned","Online Wallet","4","486.00","0.1","96.07","Dilshod Aliyev",
"ORD01332","2023-11-28","2023-11-30","Central","Tashkent","Furniture","Phones","Consumer","Processing","Online Wallet","15","2,025.65","0.19","488.28","Nilufar Ismailova",
"ORD01333","2025-01-18","2025-01-25","South","Samarkand","Clothing","Phones","Corporate","Processing","Card","23","8,565.90","0.24","2265.36","Anvar Karimov","FLASH15"
"ORD01334","2023-12-10","2023-12-17","West","Andijan","Clothing","Paper","Small Business","Shipped","Online Wallet","8"," 287.73 ","0.22","76.38",,"WEEKEND5"
